Source	Target	Weights
gi2506025	gi6753960	0.0
gi2506025	gi7533042	0.0
gi2506025	gi4758426	0.0
gi2506025	gi11837778	0.0
gi2506025	gi6633958	0.0
gi2506025	gi22988607	0.0
gi2506025	gi23502230	0.0
gi2506025	gi17986930	0.0
gi2506025	gi4557249	0.0
gi2506025	gi18859679	0.0
gi2506025	gi4545295	0.0
gi2506025	gi137071	0.0
gi2506025	gi3182927	0.0
gi2506025	gi465008	0.0
gi2506025	gi6226558	0.0
gi2506025	gi225714	0.0
gi2506025	gi224797	0.0
gi2506025	gi167228	0.0
gi2506025	gi15833010	0.0
gi2506025	gi16130785	0.0
gi2506025	gi887833	0.0
gi2506025	gi15803420	0.0
gi2506025	gi11890745	0.0
gi2506025	gi3287876	0.0
gi2506025	gi4557311	0.0
gi2506025	gi20302047	0.0
gi2506025	gi15612817	0.0
gi2506025	gi2507522	0.0
gi2506025	gi13022196	0.0
gi2506025	gi12644702	0.0
gi2506025	gi10336584	0.0
gi2506025	gi3287737	0.0
gi2506025	gi15608987	0.0
gi2506025	gi886331	0.0
gi2506025	gi8895751	0.0
gi2506025	gi15803675	0.0
gi2506025	gi995562	0.0
gi2506025	gi15833269	0.0
gi2506025	gi19111945	0.0
gi2506025	gi137073	0.0
gi2506025	gi227457	0.0
gi2506025	gi137074	0.0
gi2506025	gi4033703	0.0
gi2506025	gi13194736	0.0
gi2506025	gi23501177	0.0
gi2506025	gi13959023	0.0
gi2506025	gi21294189	0.0
gi2506025	gi17987935	0.0
gi728827	gi627281	323.3062153431158
gi728827	gi6322218	85.30102999566398
gi728827	gi171366	85.22184874961636
gi728827	gi9931313	36.045757490560675
gi728827	gi3122243	35.69897000433602
gi728827	gi22218649	35.0
gi728827	gi3122654	24.522878745280337
gi728827	gi3122249	23.30102999566398
gi728827	gi1346930	20.69897000433602
gi728827	gi23200220	19.30102999566398
gi728827	gi17532699	18.30102999566398
gi728827	gi15595638	18.045757490560675
gi728827	gi18478562	17.69897000433602
gi728827	gi21362600	17.69897000433602
gi728827	gi21730171	16.69897000433602
gi728827	gi3024509	16.522878745280337
gi728827	gi16078614	16.30102999566398
gi728827	gi23062845	16.096910013008056
gi728827	gi3122248	15.397940008672037
gi728827	gi3334230	15.397940008672037
gi728827	gi191364	14.698970004336019
gi728827	gi191173	14.698970004336019
gi728827	gi131696	14.522878745280337
gi728827	gi2506025	14.0
gi728827	gi22832393	13.522878745280337
gi728827	gi400909	13.0
gi728827	gi279582	13.0
gi728827	gi7331	13.0
gi728827	gi22988246	12.301029995663981
gi728827	gi21294381	10.698970004336019
gi728827	gi8509	8.221848749616356
gi728827	gi3915831	8.221848749616356
gi728827	gi12644702	4.301029995663981
gi728827	gi13022196	4.301029995663981
gi728827	gi14599413	1.6777807052660807
gi728827	gi2501623	1.6777807052660807
gi728827	gi14599435	1.6382721639824072
gi728827	gi14599415	1.6382721639824072
gi728827	gi6141557	1.5686362358410126
gi728827	gi586167	1.3010299956639813
gi728827	gi15612817	1.2218487496163564
gi728827	gi21637208	1.1804560644581312
gi728827	gi11890745	1.1487416512809248
gi728827	gi6226558	1.0969100130080565
gi728827	gi13959023	1.0969100130080565
gi728827	gi21219743	1.0969100130080565
gi728827	gi23501177	1.0705810742857071
gi728827	gi17987935	1.0705810742857071
gi728827	gi16120505	1.0457574905606752
gi728827	gi2507522	1.0132282657337552
gi728827	gi16132149	0.8860566476931632
gi728827	gi24115394	0.8860566476931632
gi728827	gi1174891	0.8239087409443188
gi728827	gi348315	0.8239087409443188
gi728827	gi167228	0.7958800173440752
gi728827	gi225714	0.769551078621726
gi728827	gi224797	0.769551078621726
gi728827	gi15804904	0.744727494896694
gi728827	gi465008	0.744727494896694
gi728827	gi21637192	0.638272163982407
gi728827	gi16078516	0.619788758288394
gi728827	gi14599161	0.44369749923271273
gi728827	gi21637205	0.38721614328026455
gi728827	gi21637202	0.38721614328026455
gi728827	gi4545295	0.3565473235138126
gi728827	gi137071	0.20760831050174613
gi728827	gi15800066	0.2006594505464183
gi728827	gi16128322	0.1938200260161128
gi728827	gi1246354	0.1938200260161128
gi728827	gi22831365	0.1938200260161128
gi728827	gi16767756	0.17392519729917355
gi728827	gi1657533	0.17392519729917355
gi728827	gi15602430	0.14266750356873156
gi728827	gi22297549	0.11350927482751812
gi728827	gi16763320	0.07058107428570728
gi728827	gi15595634	0.05060999335508721
gi728827	gi17432321	0.045757490560675115
gi728827	gi22988607	0.0
gi728827	gi23020534	0.0
gi728827	gi4557311	0.0
gi728827	gi15925280	0.0
gi728827	gi15608987	0.0
gi728827	gi731075	0.0
gi728827	gi2501620	0.0
gi728827	gi7245484	0.0
gi728827	gi14278353	0.0
gi728827	gi15643577	0.0
gi728827	gi19310948	0.0
gi728827	gi16080717	0.0
gi728827	gi3287876	0.0
gi728827	gi15220459	0.0
gi728827	gi16080988	0.0
gi728827	gi13194736	0.0
gi728827	gi7839375	0.0
gi728827	gi43635	0.0
gi728827	gi13605430	0.0
gi728827	gi5913962	0.0
gi728827	gi16974911	0.0
gi728827	gi16974909	0.0
gi728827	gi15611138	0.0
gi728827	gi19338960	0.0
gi728827	gi21637179	0.0
gi728827	gi21637244	0.0
gi728827	gi1174887	0.0
gi728827	gi2708800	0.0
gi728827	gi17986930	0.0
gi728827	gi16122873	0.0
gi728827	gi1718044	0.0
gi728827	gi16762096	0.0
gi728827	gi22125140	0.0
gi728827	gi16766629	0.0
gi728827	gi23502230	0.0
gi728827	gi17402589	0.0
gi728827	gi16329675	0.0
gi728827	gi7272374	0.0
gi728827	gi886331	0.0
gi728827	gi1174889	0.0
gi728827	gi3688063	0.0
gi728827	gi421269	0.0
gi728827	gi14192678	0.0
gi728827	gi3287737	0.0
gi728827	gi7320802	0.0
gi728827	gi6633958	0.0
gi728827	gi6330926	0.0
gi728827	gi4758426	0.0
gi728827	gi11837778	0.0
gi728827	gi15833269	0.0
gi728827	gi15803675	0.0
gi728827	gi13929094	0.0
gi728827	gi20270696	0.0
gi728827	gi7533042	0.0
gi728827	gi6753960	0.0
gi728827	gi18859679	0.0
gi2340847	gi22976226	323.3062153431158
gi2340847	gi17546751	323.3062153431158
gi2340847	gi22988607	323.3062153431158
gi2340847	gi23058236	323.3062153431158
gi2340847	gi23101955	323.3062153431158
gi2340847	gi15600061	323.3062153431158
gi2340847	gi23027998	323.3062153431158
gi2340847	gi15966223	323.3062153431158
gi2340847	gi17231162	323.3062153431158
gi2340847	gi137070	323.3062153431158
gi2340847	gi1073151	323.3062153431158
gi2340847	gi23000615	323.3062153431158
gi2340847	gi2624847	323.3062153431158
gi2340847	gi23126033	323.3062153431158
gi2340847	gi19070377	323.3062153431158
gi2340847	gi7245287	323.3062153431158
gi2340847	gi15889672	323.3062153431158
gi2340847	gi16329675	323.3062153431158
gi2340847	gi22297549	323.3062153431158
gi2340847	gi137074	323.3062153431158
gi2340847	gi227457	323.3062153431158
gi2340847	gi2708800	323.3062153431158
gi2340847	gi13474128	323.3062153431158
gi2340847	gi137073	323.3062153431158
gi2340847	gi15800666	323.3062153431158
gi2340847	gi10336584	323.3062153431158
gi2340847	gi586164	323.3062153431158
gi2340847	gi3659633	323.3062153431158
gi2340847	gi19310948	323.3062153431158
gi2340847	gi13959023	323.3062153431158
gi2340847	gi23039910	323.3062153431158
gi2340847	gi23501177	323.3062153431158
gi2340847	gi17987935	323.3062153431158
gi2340847	gi12313641	323.3062153431158
gi2340847	gi23020534	323.3062153431158
gi2340847	gi7839375	323.3062153431158
gi2340847	gi15612817	323.3062153431158
gi2340847	gi16080717	323.3062153431158
gi2340847	gi15807978	323.3062153431158
gi2340847	gi23136289	323.3062153431158
gi2340847	gi14599161	323.3062153431158
gi2340847	gi17402589	323.3062153431158
gi2340847	gi14599413	323.3062153431158
gi2340847	gi14599435	323.3062153431158
gi2340847	gi14599415	323.3062153431158
gi2340847	gi4249601	323.3062153431158
gi2340847	gi2501620	323.3062153431158
gi2340847	gi15220459	323.3062153431158
gi2340847	gi5913962	323.3062153431158
gi2340847	gi15611138	323.3062153431158
gi2340847	gi16272483	323.3062153431158
gi2340847	gi16974911	323.3062153431158
gi2340847	gi13605430	323.3062153431158
gi2340847	gi16974909	323.3062153431158
gi2340847	gi465008	323.3062153431158
gi2340847	gi225714	323.3062153431158
gi2340847	gi224797	323.3062153431158
gi2340847	gi167228	323.3062153431158
gi2340847	gi7245484	323.3062153431158
gi2340847	gi14278353	323.3062153431158
gi2340847	gi14579320	323.3062153431158
gi2340847	gi43635	323.3062153431158
gi2340847	gi586167	323.3062153431158
gi2340847	gi19338960	323.3062153431158
gi2340847	gi1174891	323.3062153431158
gi2340847	gi731075	323.3062153431158
gi2340847	gi3915207	323.3062153431158
gi2340847	gi14192678	323.3062153431158
gi2340847	gi15608987	323.3062153431158
gi2340847	gi15925280	323.3062153431158
gi2340847	gi1174887	323.3062153431158
gi2340847	gi886331	323.3062153431158
gi2340847	gi7320802	323.3062153431158
gi2340847	gi16122873	323.3062153431158
gi2340847	gi1718044	323.3062153431158
gi2340847	gi21219743	323.3062153431158
gi2340847	gi3688063	323.3062153431158
gi2340847	gi1174889	323.3062153431158
gi2340847	gi23502230	179.39794000867204
gi2340847	gi17986930	179.30102999566398
gi2340847	gi2507522	176.0
gi2340847	gi2501623	175.30102999566398
gi2340847	gi22125140	174.22184874961636
gi2340847	gi6633958	173.69897000433602
gi2340847	gi421269	173.52287874528034
gi2340847	gi19856524	171.15490195998575
gi2340847	gi22831365	171.04575749056067
gi2340847	gi13357995	169.69897000433602
gi2340847	gi9967069	169.52287874528034
gi2340847	gi7272374	168.69897000433602
gi2340847	gi4545295	166.69897000433602
gi2340847	gi137071	166.0
gi2340847	gi914897	159.39794000867204
gi2340847	gi21637205	131.39794000867204
gi2340847	gi21637244	130.69897000433602
gi2340847	gi21637179	130.30102999566398
gi2340847	gi21637208	129.39794000867204
gi2340847	gi21637192	127.30102999566398
gi2340847	gi21637202	126.39794000867204
gi2340847	gi6226558	2.3010299956639813
gi2340847	gi11890745	2.3010299956639813
gi2340847	gi21730171	1.6020599913279623
gi2340847	gi3122248	1.585026652029182
gi2340847	gi18478562	1.3767507096020994
gi2340847	gi16080988	1.3565473235138126
gi2340847	gi23062845	1.0132282657337552
gi2340847	gi21362600	1.0
gi2340847	gi3122249	0.9208187539523752
gi2340847	gi3334230	0.6989700043360187
gi2340847	gi4033703	0.619788758288394
gi2340847	gi23200220	0.619788758288394
gi2340847	gi15595638	0.5686362358410126
gi2340847	gi3122654	0.46852108295774486
gi2340847	gi16078614	0.20760831050174613
gi2340847	gi3287879	0.10237290870955855
gi2340847	gi16078516	0.06550154875643228
gi2340847	gi22988246	0.0
gi2340847	gi6141557	0.0
gi2340847	gi16132149	0.0
gi2340847	gi24115394	0.0
gi2340847	gi6753960	0.0
gi2340847	gi20270696	0.0
gi2340847	gi6330926	0.0
gi2340847	gi11837778	0.0
gi2340847	gi4758426	0.0
gi2340847	gi7533042	0.0
gi2340847	gi13929094	0.0
gi2340847	gi15804904	0.0
gi2340847	gi3122243	0.0
gi2340847	gi22218649	0.0
gi2340847	gi9931313	0.0
gi2340847	gi17432321	0.0
gi2340847	gi3182927	0.0
gi2340847	gi16763320	0.0
gi2340847	gi16767756	0.0
gi2340847	gi887833	0.0
gi2340847	gi15833010	0.0
gi2340847	gi16130785	0.0
gi2340847	gi15803420	0.0
gi2340847	gi3287876	0.0
gi2340847	gi17532699	0.0
gi2340847	gi20141178	0.0
gi2340847	gi28373486	0.0
gi2340847	gi13194736	0.0
gi2340847	gi6322218	0.0
gi2340847	gi13022196	0.0
gi2340847	gi12644702	0.0
gi2340847	gi171366	0.0
gi2340847	gi3287737	0.0
gi2340847	gi1346930	0.0
gi2340847	gi348315	0.0
gi2340847	gi16762096	0.0
gi2340847	gi16766629	0.0
gi12644702	gi13022196	323.3062153431158
gi12644702	gi16766629	43.221848749616356
gi12644702	gi1657533	42.52287874528034
gi12644702	gi1246354	42.52287874528034
gi12644702	gi16128322	42.52287874528034
gi12644702	gi3287737	42.52287874528034
gi12644702	gi15602430	42.221848749616356
gi12644702	gi16762096	41.69897000433602
gi12644702	gi15800066	41.69897000433602
gi12644702	gi15595634	39.39794000867204
gi12644702	gi16120505	37.39794000867204
gi12644702	gi9837270	8.522878745280337
gi12644702	gi22218649	5.522878745280337
gi12644702	gi3122243	5.522878745280337
gi12644702	gi9931313	5.522878745280337
gi12644702	gi23200220	4.698970004336019
gi12644702	gi627281	4.3979400086720375
gi12644702	gi728827	4.301029995663981
gi12644702	gi3122249	4.154901959985743
gi12644702	gi23020534	4.154901959985743
gi12644702	gi227457	4.0
gi12644702	gi23101955	3.6989700043360187
gi12644702	gi22988607	3.5228787452803374
gi12644702	gi19856524	3.5228787452803374
gi12644702	gi23058236	3.3010299956639813
gi12644702	gi19310948	3.0
gi12644702	gi10336584	3.0
gi12644702	gi137073	3.0
gi12644702	gi137074	3.0
gi12644702	gi1073151	3.0
gi12644702	gi15966223	3.0
gi12644702	gi23039910	3.0
gi12644702	gi23000615	2.6989700043360187
gi12644702	gi586164	2.6989700043360187
gi12644702	gi17546751	2.6989700043360187
gi12644702	gi7245287	2.5228787452803374
gi12644702	gi2624847	2.5228787452803374
gi12644702	gi137070	2.5228787452803374
gi12644702	gi7839375	2.5228787452803374
gi12644702	gi2340847	2.5228787452803374
gi12644702	gi6141557	2.5228787452803374
gi12644702	gi15800666	2.5228787452803374
gi12644702	gi167228	2.5228787452803374
gi12644702	gi23126033	2.3979400086720375
gi12644702	gi16329675	2.3979400086720375
gi12644702	gi465008	2.3979400086720375
gi12644702	gi225714	2.3979400086720375
gi12644702	gi224797	2.3979400086720375
gi12644702	gi17231162	2.3979400086720375
gi12644702	gi22297549	2.3979400086720375
gi12644702	gi22976226	2.221848749616356
gi12644702	gi19070377	2.154901959985743
gi12644702	gi914897	2.0969100130080562
gi12644702	gi23027998	2.0457574905606752
gi12644702	gi15612817	2.0457574905606752
gi12644702	gi3659633	1.958607314841775
gi12644702	gi13959023	1.9208187539523751
gi12644702	gi17987935	1.9208187539523751
gi12644702	gi23501177	1.9208187539523751
gi12644702	gi14599413	1.9208187539523751
gi12644702	gi586167	1.9208187539523751
gi12644702	gi14599415	1.9208187539523751
gi12644702	gi14599435	1.8860566476931633
gi12644702	gi12313641	1.853871964321762
gi12644702	gi21637208	1.853871964321762
gi12644702	gi2708800	1.7212463990471711
gi12644702	gi17402589	1.6989700043360187
gi12644702	gi16080717	1.6197887582883939
gi12644702	gi16080988	1.585026652029182
gi12644702	gi16078516	1.5528419686577808
gi12644702	gi15807978	1.5228787452803376
gi12644702	gi14599161	1.3467874862246563
gi12644702	gi17432321	1.337242168318426
gi12644702	gi23136289	1.2291479883578558
gi12644702	gi14579320	1.1739251972991736
gi12644702	gi348315	1.1739251972991736
gi12644702	gi15220459	1.1611509092627446
gi12644702	gi22831365	1.0915149811213503
gi12644702	gi3122654	1.0861861476162833
gi12644702	gi13474128	1.0268721464003014
gi12644702	gi15608987	0.958607314841775
gi12644702	gi21637192	0.8538719643217619
gi12644702	gi21219743	0.8538719643217619
gi12644702	gi1174891	0.769551078621726
gi12644702	gi16132149	0.769551078621726
gi12644702	gi24115394	0.744727494896694
gi12644702	gi731075	0.6989700043360187
gi12644702	gi14278353	0.6777807052660807
gi12644702	gi7245484	0.6575773191777937
gi12644702	gi15804904	0.494850021680094
gi12644702	gi2501623	0.4559319556497244
gi12644702	gi21637205	0.4089353929735008
gi12644702	gi21637202	0.4089353929735008
gi12644702	gi14192678	0.2218487496163564
gi12644702	gi21730171	0.08618614761628333
gi12644702	gi16078614	0.00877392430750515
gi12644702	gi13194736	0.0
gi12644702	gi1174887	0.0
gi12644702	gi7320802	0.0
gi12644702	gi3287879	0.0
gi12644702	gi6633958	0.0
gi12644702	gi20270696	0.0
gi12644702	gi6753960	0.0
gi12644702	gi2501620	0.0
gi12644702	gi15925280	0.0
gi12644702	gi11890745	0.0
gi12644702	gi6226558	0.0
gi12644702	gi886331	0.0
gi12644702	gi15643577	0.0
gi12644702	gi7533042	0.0
gi12644702	gi11837778	0.0
gi12644702	gi43635	0.0
gi12644702	gi4758426	0.0
gi12644702	gi6330926	0.0
gi12644702	gi13929094	0.0
gi12644702	gi3287876	0.0
gi12644702	gi16767756	0.0
gi12644702	gi16763320	0.0
gi12644702	gi16974911	0.0
gi12644702	gi16974909	0.0
gi12644702	gi5913962	0.0
gi12644702	gi15611138	0.0
gi12644702	gi13605430	0.0
gi12644702	gi19338960	0.0
gi12644702	gi21637244	0.0
gi12644702	gi21637179	0.0
gi12644702	gi3182927	0.0
gi12644702	gi1346930	0.0
gi12644702	gi22988246	0.0
gi12644702	gi7531230	0.0
gi12644702	gi608499	0.0
gi12644702	gi178547	0.0
gi12644702	gi644509	0.0
gi12644702	gi5922016	0.0
gi12644702	gi21264318	0.0
gi12644702	gi5922018	0.0
gi12644702	gi21311925	0.0
gi12644702	gi22832393	0.0
gi12644702	gi8509	0.0
gi12644702	gi3915831	0.0
gi12644702	gi16764519	0.0
gi12644702	gi279570	0.0
gi12644702	gi16760039	0.0
gi12644702	gi17986930	0.0
gi12644702	gi23502230	0.0
gi12644702	gi4033703	0.0
gi12644702	gi6322218	0.0
gi12644702	gi2506025	0.0
gi12644702	gi171366	0.0
gi12644702	gi2507522	0.0
gi12644702	gi3122248	0.0
gi12644702	gi4545295	0.0
gi12644702	gi3688063	0.0
gi12644702	gi137071	0.0
gi12644702	gi21362600	0.0
gi12644702	gi3024509	0.0
gi12644702	gi15803675	0.0
gi12644702	gi8895751	0.0
gi12644702	gi15833269	0.0
gi12644702	gi17977844	0.0
gi12644702	gi2098312	0.0
gi23501177	gi13959023	323.3062153431158
gi23501177	gi17987935	323.3062153431158
gi23501177	gi13474128	323.3062153431158
gi23501177	gi19070377	323.3062153431158
gi23501177	gi15966223	323.3062153431158
gi23501177	gi1073151	323.3062153431158
gi23501177	gi15889672	323.3062153431158
gi23501177	gi12313641	323.3062153431158
gi23501177	gi23000615	323.3062153431158
gi23501177	gi23058236	323.3062153431158
gi23501177	gi23101955	323.3062153431158
gi23501177	gi15600061	323.3062153431158
gi23501177	gi19310948	323.3062153431158
gi23501177	gi22988607	323.3062153431158
gi23501177	gi3659633	323.3062153431158
gi23501177	gi17546751	323.3062153431158
gi23501177	gi16329675	323.3062153431158
gi23501177	gi22976226	323.3062153431158
gi23501177	gi23027998	323.3062153431158
gi23501177	gi17231162	323.3062153431158
gi23501177	gi22297549	323.3062153431158
gi23501177	gi2340847	323.3062153431158
gi23501177	gi23126033	323.3062153431158
gi23501177	gi2708800	323.3062153431158
gi23501177	gi15800666	323.3062153431158
gi23501177	gi23039910	323.3062153431158
gi23501177	gi137070	323.3062153431158
gi23501177	gi586164	323.3062153431158
gi23501177	gi2624847	323.3062153431158
gi23501177	gi7245287	323.3062153431158
gi23501177	gi137074	323.3062153431158
gi23501177	gi227457	323.3062153431158
gi23501177	gi15612817	323.3062153431158
gi23501177	gi137073	323.3062153431158
gi23501177	gi7839375	323.3062153431158
gi23501177	gi10336584	323.3062153431158
gi23501177	gi15220459	323.3062153431158
gi23501177	gi23020534	323.3062153431158
gi23501177	gi14599161	323.3062153431158
gi23501177	gi15807978	323.3062153431158
gi23501177	gi16080717	323.3062153431158
gi23501177	gi17402589	323.3062153431158
gi23501177	gi7245484	323.3062153431158
gi23501177	gi14278353	323.3062153431158
gi23501177	gi16272483	323.3062153431158
gi23501177	gi14599435	323.3062153431158
gi23501177	gi14599415	323.3062153431158
gi23501177	gi3915207	323.3062153431158
gi23501177	gi7320802	323.3062153431158
gi23501177	gi731075	323.3062153431158
gi23501177	gi14599413	323.3062153431158
gi23501177	gi4249601	323.3062153431158
gi23501177	gi23136289	323.3062153431158
gi23501177	gi586167	323.3062153431158
gi23501177	gi1174891	323.3062153431158
gi23501177	gi21219743	323.3062153431158
gi23501177	gi225714	323.3062153431158
gi23501177	gi224797	323.3062153431158
gi23501177	gi465008	323.3062153431158
gi23501177	gi14579320	323.3062153431158
gi23501177	gi167228	323.3062153431158
gi23501177	gi16974911	323.3062153431158
gi23501177	gi15611138	323.3062153431158
gi23501177	gi1174889	323.3062153431158
gi23501177	gi5913962	323.3062153431158
gi23501177	gi16974909	323.3062153431158
gi23501177	gi13605430	323.3062153431158
gi23501177	gi2501620	323.3062153431158
gi23501177	gi14192678	323.3062153431158
gi23501177	gi15608987	323.3062153431158
gi23501177	gi15925280	323.3062153431158
gi23501177	gi19338960	323.3062153431158
gi23501177	gi43635	323.3062153431158
gi23501177	gi2507522	323.3062153431158
gi23501177	gi16122873	323.3062153431158
gi23501177	gi1718044	323.3062153431158
gi23501177	gi6633958	323.3062153431158
gi23501177	gi1174887	323.3062153431158
gi23501177	gi886331	323.3062153431158
gi23501177	gi421269	323.3062153431158
gi23501177	gi23502230	323.3062153431158
gi23501177	gi3688063	323.3062153431158
gi23501177	gi17986930	323.3062153431158
gi23501177	gi22831365	323.3062153431158
gi23501177	gi22125140	323.3062153431158
gi23501177	gi4545295	323.3062153431158
gi23501177	gi19856524	323.3062153431158
gi23501177	gi137071	323.3062153431158
gi23501177	gi9967069	323.3062153431158
gi23501177	gi13357995	323.3062153431158
gi23501177	gi2501623	323.3062153431158
gi23501177	gi7272374	323.3062153431158
gi23501177	gi914897	173.0
gi23501177	gi21637205	141.0
gi23501177	gi21637208	139.15490195998575
gi23501177	gi21637192	135.69897000433602
gi23501177	gi21637202	133.69897000433602
gi23501177	gi21637244	130.15490195998575
gi23501177	gi21637179	129.30102999566398
gi23501177	gi18478562	4.0
gi23501177	gi21362600	4.0
gi23501177	gi6226558	3.6989700043360187
gi23501177	gi11890745	3.6989700043360187
gi23501177	gi3122248	3.3010299956639813
gi23501177	gi3122249	2.0457574905606752
gi23501177	gi4033703	2.0457574905606752
gi23501177	gi16080988	1.8860566476931633
gi23501177	gi3122243	1.5528419686577808
gi23501177	gi22218649	1.537602002101044
gi23501177	gi9931313	1.3665315444204136
gi23501177	gi3334230	1.1674910872937636
gi23501177	gi23062845	1.0506099933550872
gi23501177	gi15595638	1.0087739243075051
gi23501177	gi13194736	0.8538719643217619
gi23501177	gi6753960	0.8239087409443188
gi23501177	gi20270696	0.7958800173440752
gi23501177	gi4758426	0.769551078621726
gi23501177	gi6330926	0.744727494896694
gi23501177	gi13929094	0.721246399047171
gi23501177	gi11837778	0.721246399047171
gi23501177	gi7533042	0.6989700043360187
gi23501177	gi3287876	0.5686362358410126
gi23501177	gi23200220	0.5528419686577808
gi23501177	gi21730171	0.44369749923271273
gi23501177	gi16078614	0.431798275933005
gi23501177	gi22988246	0.1938200260161128
gi23501177	gi728827	0.0
gi23501177	gi627281	0.0
gi23501177	gi887833	0.0
gi23501177	gi16130785	0.0
gi23501177	gi15833010	0.0
gi23501177	gi15803420	0.0
gi23501177	gi6322218	0.0
gi23501177	gi3287737	0.0
gi23501177	gi171366	0.0
gi23501177	gi3287879	0.0
gi23501177	gi3024509	0.0
gi23501177	gi16767756	0.0
gi23501177	gi15833269	0.0
gi23501177	gi8895751	0.0
gi23501177	gi24115394	0.0
gi23501177	gi16763320	0.0
gi23501177	gi16132149	0.0
gi23501177	gi15804904	0.0
gi23501177	gi15803675	0.0
gi23501177	gi18426812	0.0
gi23501177	gi348315	0.0
gi23501177	gi20302047	0.0
gi23501177	gi191364	0.0
gi23501177	gi131696	0.0
gi16080717	gi15612817	323.3062153431158
gi16080717	gi586164	323.3062153431158
gi16080717	gi17231162	323.3062153431158
gi16080717	gi23020534	323.3062153431158
gi16080717	gi16329675	323.3062153431158
gi16080717	gi23058236	323.3062153431158
gi16080717	gi23126033	323.3062153431158
gi16080717	gi15600061	323.3062153431158
gi16080717	gi2708800	323.3062153431158
gi16080717	gi23101955	323.3062153431158
gi16080717	gi22988607	323.3062153431158
gi16080717	gi22976226	323.3062153431158
gi16080717	gi22297549	323.3062153431158
gi16080717	gi23039910	323.3062153431158
gi16080717	gi2340847	323.3062153431158
gi16080717	gi7245484	323.3062153431158
gi16080717	gi14278353	323.3062153431158
gi16080717	gi10336584	323.3062153431158
gi16080717	gi15966223	323.3062153431158
gi16080717	gi14599161	323.3062153431158
gi16080717	gi23027998	323.3062153431158
gi16080717	gi23000615	323.3062153431158
gi16080717	gi1073151	323.3062153431158
gi16080717	gi17546751	323.3062153431158
gi16080717	gi137074	323.3062153431158
gi16080717	gi19070377	323.3062153431158
gi16080717	gi12313641	323.3062153431158
gi16080717	gi731075	323.3062153431158
gi16080717	gi227457	323.3062153431158
gi16080717	gi137073	323.3062153431158
gi16080717	gi3659633	323.3062153431158
gi16080717	gi137070	323.3062153431158
gi16080717	gi15925280	323.3062153431158
gi16080717	gi15800666	323.3062153431158
gi16080717	gi7245287	323.3062153431158
gi16080717	gi2624847	323.3062153431158
gi16080717	gi15807978	323.3062153431158
gi16080717	gi13474128	323.3062153431158
gi16080717	gi15889672	323.3062153431158
gi16080717	gi23501177	323.3062153431158
gi16080717	gi19310948	323.3062153431158
gi16080717	gi13959023	323.3062153431158
gi16080717	gi16272483	323.3062153431158
gi16080717	gi7839375	323.3062153431158
gi16080717	gi17987935	323.3062153431158
gi16080717	gi4249601	323.3062153431158
gi16080717	gi1174887	323.3062153431158
gi16080717	gi17402589	323.3062153431158
gi16080717	gi15220459	323.3062153431158
gi16080717	gi14579320	323.3062153431158
gi16080717	gi3915207	323.3062153431158
gi16080717	gi14599435	323.3062153431158
gi16080717	gi14599415	323.3062153431158
gi16080717	gi14599413	323.3062153431158
gi16080717	gi23136289	323.3062153431158
gi16080717	gi465008	323.3062153431158
gi16080717	gi225714	323.3062153431158
gi16080717	gi224797	323.3062153431158
gi16080717	gi7320802	323.3062153431158
gi16080717	gi167228	323.3062153431158
gi16080717	gi14192678	323.3062153431158
gi16080717	gi16974911	323.3062153431158
gi16080717	gi15611138	323.3062153431158
gi16080717	gi5913962	323.3062153431158
gi16080717	gi1174891	323.3062153431158
gi16080717	gi16974909	323.3062153431158
gi16080717	gi586167	323.3062153431158
gi16080717	gi13605430	323.3062153431158
gi16080717	gi21219743	323.3062153431158
gi16080717	gi2501620	323.3062153431158
gi16080717	gi43635	323.3062153431158
gi16080717	gi19338960	323.3062153431158
gi16080717	gi1174889	323.3062153431158
gi16080717	gi15608987	323.3062153431158
gi16080717	gi1718044	323.3062153431158
gi16080717	gi16122873	323.3062153431158
gi16080717	gi2501623	323.3062153431158
gi16080717	gi6633958	323.3062153431158
gi16080717	gi886331	323.3062153431158
gi16080717	gi23502230	323.3062153431158
gi16080717	gi19856524	323.3062153431158
gi16080717	gi17986930	323.3062153431158
gi16080717	gi2507522	323.3062153431158
gi16080717	gi13357995	323.3062153431158
gi16080717	gi9967069	323.3062153431158
gi16080717	gi7272374	323.3062153431158
gi16080717	gi421269	323.3062153431158
gi16080717	gi3688063	323.3062153431158
gi16080717	gi22125140	323.3062153431158
gi16080717	gi137071	179.0
gi16080717	gi4545295	178.39794000867204
gi16080717	gi914897	178.30102999566398
gi16080717	gi22831365	177.52287874528034
gi16080717	gi21637205	135.52287874528034
gi16080717	gi21637208	135.04575749056067
gi16080717	gi21637192	130.52287874528034
gi16080717	gi21637202	129.0
gi16080717	gi21637244	128.22184874961636
gi16080717	gi21637179	128.0
gi16080717	gi18478562	5.698970004336019
gi16080717	gi21362600	4.698970004336019
gi16080717	gi3122248	4.154901959985743
gi16080717	gi23062845	4.096910013008056
gi16080717	gi3122243	3.6989700043360187
gi16080717	gi22218649	3.6989700043360187
gi16080717	gi9931313	3.5228787452803374
gi16080717	gi6226558	3.0
gi16080717	gi11890745	3.0
gi16080717	gi3122249	2.5228787452803374
gi16080717	gi15595638	2.0969100130080562
gi16080717	gi3334230	2.0
